layer,atom,unrelated_atom,control,selection_mean_abs_target_contribution,prompt_id,suite,text,logit_rel,logit_rel_percent,logit_max_abs,logit_cosine,kl_base_to_patch,js_divergence,top1_same,base_top1_id,base_top1_token,patched_top1_id,patched_top1_token,topk_overlap,target_id,target_token,base_target_logit,patched_target_logit,target_logit_delta,base_target_prob,patched_target_prob,target_prob_delta
0,1375,4761,random_0,0.011692123487591743,22,ukrainian,Два плюс два дорівнює,0.003005941165611148,0.3005941165611148,0.109375,0.9999874234199524,0.0001452523865737021,3.640525392256677e-05,True,7665, к,7665, к,1.0,7665, к,11.140625,11.140625,0.0,0.15919312834739685,0.1594417691230774,0.000248640775680542
0,1375,4761,random_0,0.011692123487591743,23,code,"try:
    result = 10 / 2
except Exception as e:
    print(",0.0017527721356600523,0.17527721356600523,0.02734375,0.9999939203262329,5.688570672646165e-05,1.4234848549676826e-05,True,607, str,607, str,1.0,607, str,17.453125,17.46875,0.015625,0.2566661536693573,0.2597191631793976,0.003053009510040283
0,1375,4761,random_0,0.011692123487591743,24,code,"for i in range(5):
    print(",0.002163438592106104,0.2163438592106104,0.0322265625,0.9999943971633911,2.9899108994868584e-05,7.68020368013822e-06,True,20,5,20,5,1.0,20,5,20.09375,20.09375,0.0,0.4754438102245331,0.47780460119247437,0.002360790967941284
0,1375,4761,random_0,0.011692123487591743,25,capital,The capital of Poland is,0.03829377144575119,3.829377144575119,0.705078125,0.9992647171020508,0.011059893295168877,0.002764791250228882,False,7407, located,72176, Warsaw,1.0,7407, located,15.6171875,15.5703125,-0.046875,0.13695135712623596,0.11531919986009598,-0.021632157266139984
0,1375,4761,random_0,0.011692123487591743,26,capital,The capital of Ukraine is,0.04589862376451492,4.589862376451492,0.8828125,0.9992910027503967,0.008682451210916042,0.0021493049571290612,True,7407, located,7407, located,1.0,7407, located,16.109375,16.296875,0.1875,0.33429190516471863,0.3393608629703522,0.005068957805633545
0,1375,4761,random_0,0.011692123487591743,27,math,"The next number in the sequence 2, 4, 8, 16 is",0.053863923996686935,5.3863923996686935,0.890625,0.9986602663993835,0.002500345464795828,0.0006282507383730263,True,510,":
",510,":
",0.8,510,":
",19.421875,19.359375,-0.0625,0.25789403915405273,0.25066354870796204,-0.007230490446090698
0,1375,4761,random_0,0.011692123487591743,28,continuation,"After the rain stopped, the sky became",0.002294444479048252,0.2294444479048252,0.04296875,0.9999868273735046,4.0823357267072424e-05,1.0083673259941861e-05,True,2797, clear,2797, clear,1.0,2797, clear,17.640625,17.640625,0.0,0.24805451929569244,0.24772725999355316,-0.0003272593021392822
0,1375,4761,random_0,0.011692123487591743,29,math,"If y - 5 = 9, then y =",0.0053823161870241165,0.5382316187024117,0.11328125,0.9999723434448242,9.277137723984197e-05,2.3179845811682753e-05,True,220, ,220, ,1.0,220, ,17.921875,17.921875,0.0,0.34557193517684937,0.3491007685661316,0.0035288333892822266
0,1375,4761,random_0,0.011692123487591743,30,math,One half of 50 is,0.1259964257478714,12.59964257478714,1.751953125,0.9946208596229553,0.018283583223819733,0.004811110440641642,True,6144, equal,6144, equal,1.0,6144, equal,20.015625,19.5,-0.515625,0.46574845910072327,0.4106238782405853,-0.05512458086013794
0,1375,4761,random_0,0.011692123487591743,31,capital,The capital of Portugal is,0.056451473385095596,5.64514733850956,1.1015625,0.9987262487411499,0.034063465893268585,0.008551993872970343,False,7407, located,80701, Lisbon,0.8,7407, located,16.171875,15.9140625,-0.2578125,0.23057682812213898,0.18280348181724548,-0.047773346304893494
0,1375,4761,random_1,0.011692123487591743,0,continuation,"In a democratic system, citizens usually",0.0023237920831888914,0.23237920831888914,0.0322265625,0.9999918937683105,3.436865517869592e-05,8.584337138017872e-06,True,614, have,614, have,1.0,614, have,21.640625,21.625,-0.015625,0.30539563298225403,0.3022080659866333,-0.0031875669956207275
0,1375,4761,random_1,0.011692123487591743,1,math,2 to the power of 8 is,0.046966709196567535,4.6966709196567535,0.787109375,0.9989027380943298,0.005948440637439489,0.0014675327111035585,True,220, ,220, ,1.0,220, ,19.21875,19.296875,0.078125,0.42804810404777527,0.4669966399669647,0.03894853591918945
0,1375,4761,random_1,0.011692123487591743,2,factual,The nearest star to Earth is,0.022948019206523895,2.2948019206523895,0.65625,0.9997637271881104,0.013391711749136448,0.003429493634030223,True,1304, __,1304, __,1.0,1304, __,13.9921875,13.7109375,-0.28125,0.18564634025096893,0.16382403671741486,-0.021822303533554077
0,1375,4761,random_1,0.011692123487591743,3,capital,The capital of Canada is,0.06901127845048904,6.901127845048904,1.5748291015625,0.9979948997497559,0.07876704633235931,0.018493332900106907,False,7407, located,32166, Ottawa,0.6,7407, located,15.5078125,14.5703125,-0.9375,0.11912614852190018,0.04662219434976578,-0.0725039541721344
0,1375,4761,random_1,0.011692123487591743,4,code,"def add(a, b):
    return",0.004541205707937479,0.4541205707937479,0.06640625,0.9999910593032837,1.0909882803389337e-05,2.814658159877581e-06,True,264, a,264, a,1.0,264, a,23.90625,23.890625,-0.015625,0.9667164087295532,0.9659770131111145,-0.0007393956184387207
0,1375,4761,random_1,0.011692123487591743,5,code,"items = [1, 2, 3]
length = len(",0.0022927243262529373,0.22927243262529373,0.0380859375,0.9999890327453613,4.332897879066877e-05,1.0838135040103225e-05,True,16,1,16,1,1.0,16,1,18.46875,18.46875,0.0,0.39086613059043884,0.3928193747997284,0.0019532442092895508
0,1375,4761,random_1,0.011692123487591743,6,capital,The capital of France is,0.0549362450838089,5.49362450838089,0.97265625,0.9985361099243164,0.023463889956474304,0.005752830533310771,True,12095, Paris,12095, Paris,1.0,12095, Paris,17.234375,16.625,-0.609375,0.30551648139953613,0.22038047015666962,-0.08513601124286652
0,1375,4761,random_1,0.011692123487591743,7,continuation,The customer opened the package and found,0.0021082619205117226,0.21082619205117226,0.0234375,0.9999933242797852,2.378536737523973e-05,6.0264781041041715e-06,True,429, that,429, that,1.0,429, that,17.578125,17.578125,0.0,0.25919830799102783,0.2603904902935028,0.0011921823024749756
0,1375,4761,random_1,0.011692123487591743,8,continuation,"To solve the problem step by step, first",0.0036782706156373024,0.36782706156373024,0.046875,0.9999922513961792,5.198792496230453e-05,1.301469819736667e-05,True,8253, determine,8253, determine,1.0,8253, determine,18.46875,18.484375,0.015625,0.1353265345096588,0.13669702410697937,0.0013704895973205566
0,1375,4761,random_1,0.011692123487591743,9,capital,The capital of Italy is,0.043126508593559265,4.3126508593559265,0.84375,0.9992533922195435,0.017459547147154808,0.004497605375945568,True,7407, located,7407, located,1.0,7407, located,16.1875,16.125,-0.0625,0.20208659768104553,0.19381211698055267,-0.008274480700492859
0,1375,4761,random_1,0.011692123487591743,10,math,"If a rectangle has sides 4 and 6, its area is",0.07093534618616104,7.093534618616104,1.16015625,0.997967541217804,0.013222740031778812,0.003300408134236932,True,220, ,220, ,0.8,220, ,18.453125,18.4375,-0.015625,0.2919444739818573,0.2873847782611847,-0.004559695720672607
0,1375,4761,random_1,0.011692123487591743,11,factual,The chemical symbol for oxygen is,0.08875444531440735,8.875444531440735,1.8876953125,0.9962347745895386,0.04902128875255585,0.012879634741693735,True,30743, ____,30743, ____,1.0,30743, ____,19.046875,18.53125,-0.515625,0.31270965933799744,0.2833908796310425,-0.029318779706954956
0,1375,4761,random_1,0.011692123487591743,12,factual,The largest planet in the Solar System is,0.02534918487071991,2.534918487071991,0.6484375,0.9996873140335083,0.005469124298542738,0.0013589022564701736,False,49689, Jupiter,1304, __,0.8,49689, Jupiter,15.0,15.0078125,0.0078125,0.09838929027318954,0.0923849567770958,-0.00600433349609375
0,1375,4761,random_1,0.011692123487591743,13,ukrainian,Протилежне до слова гарячий —,0.0013163149124011397,0.13163149124011397,0.046875,0.9999913573265076,5.526265886146575e-05,1.3773869341093814e-05,True,67879, это,67879, это,1.0,67879, это,6.53125,6.55859375,0.02734375,0.08992964774370193,0.0917191356420517,0.001789487898349762
0,1375,4761,random_1,0.011692123487591743,14,russian,Вода замерзает при температуре,0.0007529559079557657,0.07529559079557657,0.03125,1.000002384185791,4.291923323762603e-05,1.0862354884011438e-05,True,220, ,220, ,1.0,220, ,9.859375,9.84375,-0.015625,0.26714596152305603,0.26385581493377686,-0.003290146589279175
0,1375,4761,random_1,0.011692123487591743,15,factual,The process by which plants use light is called,0.00176630646456033,0.176630646456033,0.037109375,0.9999956488609314,2.9224624086054973e-05,7.338639989029616e-06,True,7249, photos,7249, photos,1.0,7249, photos,19.09375,19.109375,0.015625,0.566943883895874,0.5701147317886353,0.0031708478927612305
0,1375,4761,random_1,0.011692123487591743,16,continuation,The scientist examined the data and concluded that,0.0020970238838344812,0.20970238838344812,0.029296875,0.9999940395355225,3.1402796594193205e-05,8.039710337470751e-06,True,279, the,279, the,1.0,279, the,16.453125,16.4375,-0.015625,0.4974929690361023,0.4940125644207001,-0.0034804046154022217
0,1375,4761,random_1,0.011692123487591743,17,ukrainian,Вода замерзає за температури,0.001401286106556654,0.1401286106556654,0.05517578125,0.9999884366989136,4.1718289139680564e-05,1.0338457286707126e-05,True,11916,ю,11916,ю,1.0,11916,ю,10.0859375,10.09375,0.0078125,0.1448928415775299,0.14465190470218658,-0.00024093687534332275
0,1375,4761,random_1,0.011692123487591743,18,continuation,"Once upon a time, in a small village,",0.002683768980205059,0.2683768980205059,0.046875,0.9999861121177673,2.6078174414578825e-05,6.785709501855308e-06,True,1052, there,1052, there,1.0,1052, there,17.921875,17.90625,-0.015625,0.6780264973640442,0.6754909753799438,-0.002535521984100342
0,1375,4761,random_1,0.011692123487591743,19,continuation,The book begins with a description of,0.0012702050153166056,0.12702050153166056,0.01953125,0.9999977350234985,1.3731456419918686e-05,3.589465450204443e-06,True,279, the,279, the,1.0,279, the,15.1015625,15.1171875,0.015625,0.40656569600105286,0.4088696241378784,0.0023039281368255615
0,1375,4761,random_1,0.011692123487591743,20,german,Die Hauptstadt von Frankreich ist,0.019197283312678337,1.9197283312678337,0.5625,0.9998438358306885,0.008122093044221401,0.0020441996166482568,True,12095, Paris,12095, Paris,1.0,12095, Paris,12.4609375,12.265625,-0.1953125,0.29806914925575256,0.25890517234802246,-0.0391639769077301
0,1375,4761,random_1,0.011692123487591743,21,capital,The capital of Brazil is,0.051601096987724304,5.16010969877243,1.1171875,0.9988040924072266,0.026381928473711014,0.006513861706480384,False,7407, located,61124, Bras,1.0,7407, located,16.078125,15.6171875,-0.4609375,0.15309502184391022,0.10482311248779297,-0.04827190935611725
0,1375,4761,random_1,0.011692123487591743,22,ukrainian,Два плюс два дорівнює,0.003005941165611148,0.3005941165611148,0.109375,0.9999874234199524,0.0001452523865737021,3.640525392256677e-05,True,7665, к,7665, к,1.0,7665, к,11.140625,11.140625,0.0,0.15919312834739685,0.1594417691230774,0.000248640775680542
0,1375,4761,random_1,0.011692123487591743,23,code,"try:
    result = 10 / 2
except Exception as e:
    print(",0.0017527721356600523,0.17527721356600523,0.02734375,0.9999939203262329,5.688570672646165e-05,1.4234848549676826e-05,True,607, str,607, str,1.0,607, str,17.453125,17.46875,0.015625,0.2566661536693573,0.2597191631793976,0.003053009510040283
0,1375,4761,random_1,0.011692123487591743,24,code,"for i in range(5):
    print(",0.002163438592106104,0.2163438592106104,0.0322265625,0.9999943971633911,2.9899108994868584e-05,7.68020368013822e-06,True,20,5,20,5,1.0,20,5,20.09375,20.09375,0.0,0.4754438102245331,0.47780460119247437,0.002360790967941284
0,1375,4761,random_1,0.011692123487591743,25,capital,The capital of Poland is,0.03829377144575119,3.829377144575119,0.705078125,0.9992647171020508,0.011059893295168877,0.002764791250228882,False,7407, located,72176, Warsaw,1.0,7407, located,15.6171875,15.5703125,-0.046875,0.13695135712623596,0.11531919986009598,-0.021632157266139984
0,1375,4761,random_1,0.011692123487591743,26,capital,The capital of Ukraine is,0.04589862376451492,4.589862376451492,0.8828125,0.9992910027503967,0.008682451210916042,0.0021493049571290612,True,7407, located,7407, located,1.0,7407, located,16.109375,16.296875,0.1875,0.33429190516471863,0.3393608629703522,0.005068957805633545
0,1375,4761,random_1,0.011692123487591743,27,math,"The next number in the sequence 2, 4, 8, 16 is",0.053863923996686935,5.3863923996686935,0.890625,0.9986602663993835,0.002500345464795828,0.0006282507383730263,True,510,":
",510,":
",0.8,510,":
",19.421875,19.359375,-0.0625,0.25789403915405273,0.25066354870796204,-0.007230490446090698
0,1375,4761,random_1,0.011692123487591743,28,continuation,"After the rain stopped, the sky became",0.002294444479048252,0.2294444479048252,0.04296875,0.9999868273735046,4.0823357267072424e-05,1.0083673259941861e-05,True,2797, clear,2797, clear,1.0,2797, clear,17.640625,17.640625,0.0,0.24805451929569244,0.24772725999355316,-0.0003272593021392822
0,1375,4761,random_1,0.011692123487591743,29,math,"If y - 5 = 9, then y =",0.0053823161870241165,0.5382316187024117,0.11328125,0.9999723434448242,9.277137723984197e-05,2.3179845811682753e-05,True,220, ,220, ,1.0,220, ,17.921875,17.921875,0.0,0.34557193517684937,0.3491007685661316,0.0035288333892822266
0,1375,4761,random_1,0.011692123487591743,30,math,One half of 50 is,0.1259964257478714,12.59964257478714,1.751953125,0.9946208596229553,0.018283583223819733,0.004811110440641642,True,6144, equal,6144, equal,1.0,6144, equal,20.015625,19.5,-0.515625,0.46574845910072327,0.4106238782405853,-0.05512458086013794
0,1375,4761,random_1,0.011692123487591743,31,capital,The capital of Portugal is,0.056451473385095596,5.64514733850956,1.1015625,0.9987262487411499,0.034063465893268585,0.008551993872970343,False,7407, located,80701, Lisbon,0.8,7407, located,16.171875,15.9140625,-0.2578125,0.23057682812213898,0.18280348181724548,-0.047773346304893494
0,1375,4761,random_2,0.011692123487591743,0,continuation,"In a democratic system, citizens usually",0.0023237920831888914,0.23237920831888914,0.0322265625,0.9999918937683105,3.436865517869592e-05,8.584337138017872e-06,True,614, have,614, have,1.0,614, have,21.640625,21.625,-0.015625,0.30539563298225403,0.3022080659866333,-0.0031875669956207275
0,1375,4761,random_2,0.011692123487591743,1,math,2 to the power of 8 is,0.046966709196567535,4.6966709196567535,0.787109375,0.9989027380943298,0.005948440637439489,0.0014675327111035585,True,220, ,220, ,1.0,220, ,19.21875,19.296875,0.078125,0.42804810404777527,0.4669966399669647,0.03894853591918945
0,1375,4761,random_2,0.011692123487591743,2,factual,The nearest star to Earth is,0.022948019206523895,2.2948019206523895,0.65625,0.9997637271881104,0.013391711749136448,0.003429493634030223,True,1304, __,1304, __,1.0,1304, __,13.9921875,13.7109375,-0.28125,0.18564634025096893,0.16382403671741486,-0.021822303533554077
0,1375,4761,random_2,0.011692123487591743,3,capital,The capital of Canada is,0.06901127845048904,6.901127845048904,1.5748291015625,0.9979948997497559,0.07876704633235931,0.018493332900106907,False,7407, located,32166, Ottawa,0.6,7407, located,15.5078125,14.5703125,-0.9375,0.11912614852190018,0.04662219434976578,-0.0725039541721344
0,1375,4761,random_2,0.011692123487591743,4,code,"def add(a, b):
    return",0.004541205707937479,0.4541205707937479,0.06640625,0.9999910593032837,1.0909882803389337e-05,2.814658159877581e-06,True,264, a,264, a,1.0,264, a,23.90625,23.890625,-0.015625,0.9667164087295532,0.9659770131111145,-0.0007393956184387207
0,1375,4761,random_2,0.011692123487591743,5,code,"items = [1, 2, 3]
length = len(",0.0022927243262529373,0.22927243262529373,0.0380859375,0.9999890327453613,4.332897879066877e-05,1.0838135040103225e-05,True,16,1,16,1,1.0,16,1,18.46875,18.46875,0.0,0.39086613059043884,0.3928193747997284,0.0019532442092895508
0,1375,4761,random_2,0.011692123487591743,6,capital,The capital of France is,0.0549362450838089,5.49362450838089,0.97265625,0.9985361099243164,0.023463889956474304,0.005752830533310771,True,12095, Paris,12095, Paris,1.0,12095, Paris,17.234375,16.625,-0.609375,0.30551648139953613,0.22038047015666962,-0.08513601124286652
